Job_Desc,Page_Num,url_link,Job_Posts
Data-Science,1,https://www.seek.com.au/Data-Science-jobs/in-All-Sydney-NSW,"['/job/33390778?type=standard&tier=no_tier&pos=1&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33349090?type=standout&tier=no_tier&pos=2&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33338994?type=standard&tier=no_tier&pos=3&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33338996?type=standard&tier=no_tier&pos=4&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33329261?type=standout&tier=no_tier&pos=5&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33329262?type=standout&tier=no_tier&pos=6&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33329263?type=standout&tier=no_tier&pos=7&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33329506?type=standout&tier=no_tier&pos=8&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33314604?type=standout&tier=no_tier&pos=9&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33248755?type=standard&tier=no_tier&pos=10&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33210746?type=standout&tier=no_tier&pos=11&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33371336?type=standard&tier=no_tier&pos=12&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33370759?type=standard&tier=no_tier&pos=13&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33338992?type=standard&tier=no_tier&pos=14&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33326942?type=standout&tier=no_tier&pos=15&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33324793?type=standout&tier=no_tier&pos=16&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33353113?type=standard&tier=no_tier&pos=17&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33236582?type=standout&tier=no_tier&pos=18&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/33386624?type=standout&tier=no_tier&pos=19&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta', '/job/32745958?type=standard&tier=no_tier&pos=20&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818218&ref=beta']"
Data-Science,2,https://www.seek.com.au/Data-Science-jobs/in-All-Sydney-NSW?page=2,"['/job/33344575?type=standout&tier=no_tier&pos=21&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33344572?type=standout&tier=no_tier&pos=22&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33374269?type=standout&tier=no_tier&pos=23&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33368756?type=standard&tier=no_tier&pos=24&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33365408?type=standout&tier=no_tier&pos=25&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33281555?type=standard&tier=no_tier&pos=26&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33331108?type=standout&tier=no_tier&pos=27&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33359182?type=standard&tier=no_tier&pos=28&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33358184?type=standout&tier=no_tier&pos=29&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33357844?type=standout&tier=no_tier&pos=30&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33360188?type=standout&tier=no_tier&pos=31&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/32849000?type=standard&tier=no_tier&pos=32&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33355308?type=standout&tier=no_tier&pos=33&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33355309?type=standout&tier=no_tier&pos=34&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33353421?type=standout&tier=no_tier&pos=35&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33348151?type=standout&tier=no_tier&pos=36&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33344573?type=standout&tier=no_tier&pos=37&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33344571?type=standout&tier=no_tier&pos=38&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33344602?type=standard&tier=no_tier&pos=39&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta', '/job/33343353?type=standout&tier=no_tier&pos=40&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7818845&ref=beta']"
Data-Science,3,https://www.seek.com.au/Data-Science-jobs/in-All-Sydney-NSW?page=3,"['/job/33314605?type=standout&tier=no_tier&pos=41&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33314600?type=standout&tier=no_tier&pos=42&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33314603?type=standout&tier=no_tier&pos=43&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33340204?type=standard&tier=no_tier&pos=44&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33339190?type=standout&tier=no_tier&pos=45&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33338997?type=standard&tier=no_tier&pos=46&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33335668?type=standout&tier=no_tier&pos=47&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33333055?type=standout&tier=no_tier&pos=48&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33332364?type=standout&tier=no_tier&pos=49&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33329925?type=standard&tier=no_tier&pos=50&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33328986?type=standard&tier=no_tier&pos=51&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33327274?type=standard&tier=no_tier&pos=52&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33324947?type=standard&tier=no_tier&pos=53&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33323885?type=standard&tier=no_tier&pos=54&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33320968?type=standard&tier=no_tier&pos=55&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33315769?type=standard&tier=no_tier&pos=56&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33314602?type=standout&tier=no_tier&pos=57&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33313462?type=standard&tier=no_tier&pos=58&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33309863?type=standout&tier=no_tier&pos=59&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta', '/job/33307540?type=standout&tier=no_tier&pos=60&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7819462&ref=beta']"
Data-Science,4,https://www.seek.com.au/Data-Science-jobs/in-All-Sydney-NSW?page=4,"['/job/33306870?type=standard&tier=no_tier&pos=61&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33304633?type=standard&tier=no_tier&pos=62&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33298945?type=standard&tier=no_tier&pos=63&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33370796?type=standout&tier=no_tier&pos=64&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33282605?type=standout&tier=no_tier&pos=65&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33360279?type=standout&tier=no_tier&pos=66&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33294260?type=standard&tier=no_tier&pos=67&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33290750?type=standard&tier=no_tier&pos=68&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33094840?type=standard&tier=no_tier&pos=69&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33232807?type=standard&tier=no_tier&pos=70&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33261057?type=standout&tier=no_tier&pos=71&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33270461?type=standout&tier=no_tier&pos=72&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33277482?type=standout&tier=no_tier&pos=73&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33277483?type=standout&tier=no_tier&pos=74&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33277484?type=standout&tier=no_tier&pos=75&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33275358?type=standout&tier=no_tier&pos=76&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33272723?type=standard&tier=no_tier&pos=77&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33268120?type=standout&tier=no_tier&pos=78&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33260841?type=standard&tier=no_tier&pos=79&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta', '/job/33259311?type=standard&tier=no_tier&pos=80&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820210&ref=beta']"
Data-Science,5,https://www.seek.com.au/Data-Science-jobs/in-All-Sydney-NSW?page=5,"['/job/33275358?type=standout&tier=no_tier&pos=81&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33392972?type=standout&tier=no_tier&pos=82&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33378737?type=standout&tier=no_tier&pos=83&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33378732?type=standout&tier=no_tier&pos=84&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33378728?type=standout&tier=no_tier&pos=85&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33261057?type=standout&tier=no_tier&pos=86&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33270461?type=standout&tier=no_tier&pos=87&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33388918?type=standard&tier=no_tier&pos=88&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33326942?type=standout&tier=no_tier&pos=89&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33259310?type=standard&tier=no_tier&pos=90&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33259311?type=standard&tier=no_tier&pos=91&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33258309?type=standout&tier=no_tier&pos=92&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33281406?type=standard&tier=no_tier&pos=93&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33256314?type=standard&tier=no_tier&pos=94&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33367082?type=standout&tier=no_tier&pos=95&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33367063?type=standout&tier=no_tier&pos=96&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33366801?type=standout&tier=no_tier&pos=97&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33248755?type=standard&tier=no_tier&pos=98&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33368756?type=standard&tier=no_tier&pos=99&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta', '/job/33365974?type=standout&tier=no_tier&pos=100&whereid=1000&userqueryid=42e5e18d7a231181875f207238ba8357-7820803&ref=beta']"
Data-Analyst,1,https://www.seek.com.au/Data-Analyst-jobs/in-All-Sydney-NSW,"['/job/33392671?type=standard&tier=no_tier&pos=1&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33389654?type=standard&tier=no_tier&pos=2&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33390515?type=standard&tier=no_tier&pos=3&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33387868?type=standout&tier=no_tier&pos=4&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33383151?type=standard&tier=no_tier&pos=5&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33383152?type=standard&tier=no_tier&pos=6&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33383900?type=standout&tier=no_tier&pos=7&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33379247?type=standout&tier=no_tier&pos=8&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33377528?type=standard&tier=no_tier&pos=9&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33376616?type=standard&tier=no_tier&pos=10&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33368996?type=standard&tier=no_tier&pos=11&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33367549?type=standout&tier=no_tier&pos=12&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33362479?type=standout&tier=no_tier&pos=13&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33360674?type=standout&tier=no_tier&pos=14&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33359151?type=standout&tier=no_tier&pos=15&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33350322?type=standout&tier=no_tier&pos=16&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33359532?type=standard&tier=no_tier&pos=17&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33353113?type=standard&tier=no_tier&pos=18&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33349962?type=standard&tier=no_tier&pos=19&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta', '/job/33349697?type=standard&tier=no_tier&pos=20&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7821388&ref=beta']"
Data-Analyst,2,https://www.seek.com.au/Data-Analyst-jobs/in-All-Sydney-NSW?page=2,"['/job/33353361?type=standout&tier=no_tier&pos=21&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33344398?type=standout&tier=no_tier&pos=22&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33341140?type=standout&tier=no_tier&pos=23&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33339355?type=standout&tier=no_tier&pos=24&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33331108?type=standout&tier=no_tier&pos=25&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33334436?type=standout&tier=no_tier&pos=26&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33315568?type=standard&tier=no_tier&pos=27&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33314685?type=standout&tier=no_tier&pos=28&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33314605?type=standout&tier=no_tier&pos=29&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33314917?type=standout&tier=no_tier&pos=30&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33303239?type=standard&tier=no_tier&pos=31&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33301058?type=standard&tier=no_tier&pos=32&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33304117?type=standout&tier=no_tier&pos=33&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33299152?type=standout&tier=no_tier&pos=34&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33302532?type=standout&tier=no_tier&pos=35&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33297445?type=standout&tier=no_tier&pos=36&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33294260?type=standard&tier=no_tier&pos=37&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33293199?type=standout&tier=no_tier&pos=38&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33292826?type=standard&tier=no_tier&pos=39&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta', '/job/33287683?type=standout&tier=no_tier&pos=40&whereid=1000&userqueryid=34d9cbff572c55facabf5594c267aaf2-7822122&ref=beta']"
